Präfektur Tokushima,"Tempel Nr. 1, Jikuwazan Ichijouin Ryouzenji.",https://www.youtube.com/embed/9vLhl4E_AmA?si=Wv__idKos1dSbLK1,
Präfektur Tokushima,"Tempel Nr. 2, Nisshouzan Muryoujuin Gokurakuji.",https://www.youtube.com/embed/fZ9NqLifWKs?si=fRC-D_Q-sqHzbTFE,
Präfektur Tokushima,"Tempel Nr. 3, Kikouzan Shakain Konsenji.",https://www.youtube.com/embed/rO3Qk2IHHJQ?si=aNJ7y93sa2VgMB-M,
Präfektur Tokushima,"Tempel Nr. 4, Kokuganzan Henjouin Dainichiji.",https://www.youtube.com/embed/HSHqU8RY5gI?si=NSQ9PO1_K4_uj35b,
Präfektur Tokushima,"Tempel Nr. 5, Mujinzan Shougonin Jizouji.",https://www.youtube.com/embed/tSr7naXrc24?si=VuGBHc5R0qb2cVNw,
Präfektur Tokushima,"Tempel Nr. 6, Onsenzan Rurikouin Anrakuji.",https://www.youtube.com/embed/HIzyX4KNLa4?si=0TjscNStOwIlx94Q,
Präfektur Tokushima,"Tempel Nr. 7, Koumyouzan Rengein Juurakuji.",https://www.youtube.com/embed/n4atG7mJnPQ?si=1-1JHcjOhCKuiXgd,
Präfektur Tokushima,"Tempel Nr. 8, Fumyouzan Shinkouin Kumadaniji.",https://www.youtube.com/embed/p-UXyKlO6f8?si=SI0YDnEebW9I7j29,
Präfektur Tokushima,"Tempel Nr. 9, Shoukakuzan Botaiin Hourinji.",https://www.youtube.com/embed/96UsTqCXAbo?si=-R5U21cRbW6pWtTP,
Präfektur Tokushima,"Tempel Nr. 10, Tokudozan Kanjouin Kirihataji.",https://www.youtube.com/embed/GG7BztVSFGw?si=zkO-Nlqbla4AAlaE,
Präfektur Tokushima,"Tempel Nr. 11, Kongouzan Ichijouin Fujiidera.",https://www.youtube.com/embed/LwZu5RSjcRs?si=TuUsky6EVbYlPxtr,
Präfektur Tokushima,"Tempel Nr. 12, Marozan Shoujuin Shousanji.",https://www.youtube.com/embed/OBECk3fmliQ?si=W7p9Jxpr4Nhg0u3B,
Präfektur Tokushima,"Tempel Nr. 13, Oogurizan Kezouin Dainichiji.",https://www.youtube.com/embed/Hf6y10VBD4c?si=zqfKL3GVecRmSiVO,
Präfektur Tokushima,"Tempel Nr. 14, Seijuzan Enmeiin Jourakuji.",https://www.youtube.com/embed/b2UjvCqEAK4?si=JJv1vljx2YpGjYV-,
Präfektur Tokushima,"Tempel Nr. 15, Yakuouzan Konjikiin Kokubunji.",https://www.youtube.com/embed/3gSgawJiaEs?si=nRAiOgDg1kUnph41,
Präfektur Tokushima,"Tempel Nr. 16, Kouyouzan Senjuin Kanonji.",https://www.youtube.com/embed/z0-4rN9BrTY?si=DsfuXsBaCXRxuBtm,
Präfektur Tokushima,"Tempel Nr. 17, Rurizan Shinpukuin Idoji.",https://www.youtube.com/embed/7B01EVXXMaI?si=qoHHV1ndMcCcV_aY,https://www.youtube.com/embed/24VYmy40Mk0?si=_hyaH5EYoXHApEKv
Präfektur Tokushima,"Tempel Nr. 18, Boyouzan Houjuin Onzanji.",https://www.youtube.com/embed/D0k1BjEsrPA?si=-iav2m6cwxgUJT27,
Präfektur Tokushima,"Tempel Nr. 19, Kyouchizan Maniin Tatsueji.",https://www.youtube.com/embed/9os1rr2p7Ig?si=l1tmz7Ulg7lZ3yNj,
Präfektur Tokushima,"Tempel Nr. 20, Ryuujuzan Houjuin Kakurinji.",https://www.youtube.com/embed/qp43snpfaxY?si=PL9cAUf3pdP1bJAR,
Präfektur Tokushima,"Tempel Nr. 21, Shashinzan Joushuuin Tairyuuji.",https://www.youtube.com/embed/IE85VPRx80g?si=TnNkThBG1YnGf6xw,
Präfektur Tokushima,"Tempel Nr. 22, Hakusuizan Iouin Byoudouji.",https://www.youtube.com/embed/tceCRbLVQ7E?si=w5_OdDh2wVBSliIq,
Präfektur Tokushima,"Tempel Nr. 23, Iouzan Muryoujuin Yakuouji.",https://www.youtube.com/embed/V9uH5v5P8C4?si=GzQTvRSNQPg8i6QI,
Präfektur Kochi,"Tempel Nr. 24, Murotozan Myoujouin Hotsumisakiji.",https://www.youtube.com/embed/D_rttPb-opA?si=l_COCkMRZbu4AEp2,
Präfektur Kochi,"Tempel Nr. 25, Hoshuzan Shingonin Shinshouji.",https://www.youtube.com/embed/aMzMZvIxw1A?si=nytVGrZF703erUHZ,
Präfektur Kochi,"Tempel Nr. 26, Ryuuzuzan Koumyouin Kongouchouji.",https://www.youtube.com/embed/U2ZE3CZuDfY?si=bXgoAl13zymZ_9gy,
Präfektur Kochi,"Tempel Nr. 27, Chikurinzan Jizouin Kounomineji.",https://www.youtube.com/embed/gMinK2KaGY4?si=pwsQcs-c9DbZhQ1g,
Präfektur Kochi,"Tempel Nr. 28, Houkaizan Koushouin Dainichiji.",https://www.youtube.com/embed/kk_AduIGLsg?si=aalTa_BFjysINAHL,
Präfektur Kochi,"Tempel Nr. 29, Manisan Houzouin Kokubunji.",https://www.youtube.com/embed/fiB_y0iZV7c?si=Kq4BraXtzW5Pi6ze,
Präfektur Kochi,"Tempel Nr. 30, Dodozan Toumyouin Zenrakuji.",https://www.youtube.com/embed/WzCY9WMlEGQ?si=LG4PUGB9Pi7FHiHY,https://www.youtube.com/embed/or7OjEJNNCw?si=H4rfZAAj3pc6Z74l
Präfektur Kochi,"Tempel Nr. 31, Godaisan Konjikiin Chikurinji.",https://www.youtube.com/embed/yFnHqSBY_6w?si=xu45Eo0LJw8VP8OB,https://www.youtube.com/embed/_sTYvY5NYWs?si=JiJaAc_DZUiFMmW7
Präfektur Kochi,"Tempel Nr. 32, Hachiyouzan Gumonjiin Zenjibuji.",https://www.youtube.com/embed/j9FGDK9A8a4?si=ihPRA04US7tWpvSx,
Präfektur Kochi,"Tempel Nr. 33, Koufukuzan Koufukuin Sekkeiji.",https://www.youtube.com/embed/SaAF79yTir4?si=6qlaVUr4UGLJEYan,
Präfektur Kochi,"Tempel Nr. 34, Motoozan Shujakuiin Tanemaji.",https://www.youtube.com/embed/Bwpo7ImAmQc?si=ai6Cei0xTyMnXgCK,
Präfektur Kochi,"Tempel Nr. 35, Iouzan Kyouchiin Kiyotakiji.",https://www.youtube.com/embed/Y5JxyD-jZBY?si=FhlmMKUWU_gTuwD2,https://www.youtube.com/embed/tTzEEvyGf0Y?si=WrYHWvShjp9REt_H
Präfektur Kochi,"Tempel Nr. 36, Tokkouzan Ishanain Shouryuuji.",https://www.youtube.com/embed/J0U3MLo_0-g?si=B-6D8jt7B_ZSXeZw,
Präfektur Kochi,"Tempel Nr. 37, Fujiisan Gochiin Iwamotoji.",https://www.youtube.com/embed/VHG6UGAx_5s?si=fJTZyipmlDhn4q3W,https://www.youtube.com/embed/dRJ0ny4CTTo?si=DzBYmhjyT4xJc28W
Präfektur Kochi,"Tempel Nr. 38, Sadasan Fudarakuin Kongoufukuji.",https://www.youtube.com/embed/WPeH9LnuAY0?si=GiiwTKDAJJPr-TG3,
Präfektur Kochi,"Tempel Nr. 39, Shakkizan Jisanin Enkouji.",https://www.youtube.com/embed/yLfHmcVhswQ?si=PteI0ZcM5HUiIld7,
Präfektur Ehime,"Tempel Nr. 40, Heijouzan Yakushiin Kannonji.",https://www.youtube.com/embed/9T1Blu-ZP5Y?si=NUpBeDHpF6SFMD6p,
Präfektur Ehime,"Tempel Nr. 41, Inarizan Gokokuin Ryuukoji.",https://www.youtube.com/embed/6lqbUMEkXIE?si=xGWWHkar3TksrLyB,
Präfektur Ehime,"Tempel Nr. 42, Ikkazan Birushanain Butsumokuji.",https://www.youtube.com/embed/lnbjYIG08KM?si=LsjvMw6aRtKUo2u6,
