Tokushima prefecture,"Temple No.1, Jikuwazan Ichijouin Ryouzenji.",https://www.youtube.com/embed/kOgaMzPbOWE?si=lBDfkLdFTBIsRT0X,
Tokushima prefecture,"Temple No.2,Nisshouzan Muryoujuin Gokurakuji.",https://www.youtube.com/embed/YYCPx62ZNrs?si=TVWoV20lQ5OT1mZC,
Tokushima prefecture,"Temple No.3,Kikouzan Shakain Konsenji.",https://www.youtube.com/embed/lRDiCTNo8TY?si=IC5DhibhPugD8WCO,
Tokushima prefecture,"Temple No.4,Kokuganzan Henjouin Dainichiji.",https://www.youtube.com/embed/Gl2JeS5NBCM?si=G29Zm6NGtdxSndjr,
Tokushima prefecture,"Temple No.5, Mujinzan Shougonin Jizouji.",https://www.youtube.com/embed/164byeonCYc?si=xBv6x7cmj9cDTAAV,
Tokushima prefecture,"Temple No.6, Onsenzan Rurikouin Anrakuji.",https://www.youtube.com/embed/niaGCDukrSo?si=mCnriiTIIEd3V4Nt,
Tokushima prefecture,"Temple No.7, Koumyouzan Rengein Juurakuji.",https://www.youtube.com/embed/3sMgStUKaN0?si=twYPHV4A2-WM7Gci,
Tokushima prefecture,"Temple No.8, Fumyouzan Shinkouin Kumadaniji.",https://www.youtube.com/embed/9uIjQO7RYxQ?si=keBlXb_YYW86as6M,
Tokushima prefecture,"Temple No.9, Shoukakuzan Botaiin Hourinji.",https://www.youtube.com/embed/bAI2p7GoMhQ?si=VaqEtbhhpV3dkLpw,
Tokushima prefecture,"Temple No.10, Tokudozan Kanjouin Kirihataji.",https://www.youtube.com/embed/5uANKC5CH5w?si=xJoqFUkVluuUSz5I,
Tokushima prefecture,"Temple No. 11, Kongouzan Ichijouin Fujiidera.",https://www.youtube.com/embed/i2yQWq9uV38?si=-RFSyogg5zMzXRMd,
Tokushima prefecture,"Temple No.12, Marozan Shoujuin Shousanji.",https://www.youtube.com/embed/Ub-b2i8Ay9k?si=zJyqSPW04pzxpikO,
Tokushima prefecture,"Temple No.13, Oogurizan Kezouin Dainichiji.",https://www.youtube.com/embed/riRjil6g_EU?si=Dg5m0imuEpgo9PoU,
Tokushima prefecture,"Temple No.14, Seijuzan Enmeiin Jourakuji.",https://www.youtube.com/embed/X3ohzJAI0O0?si=F4ou5SZFVMOJMEUX,
Tokushima prefecture,"Temple No.15, Yakuouzan Konjikiin Kokubunji.",https://www.youtube.com/embed/tulfAqDbdxQ?si=WHGsTWlMLpHtFn6O,
Tokushima prefecture,"Temple No.16, Kouyouzan Senjuin Kanonji.",https://www.youtube.com/embed/I_TTyBqap2E?si=SBAGFSBSjrPhpiRn,
Tokushima prefecture,"Temple No. 17, Rurizan Shinpukuin Idoji.",https://www.youtube.com/embed/jVgYKjlItoc?si=DtsBfJW_sbIwMAS4,https://www.youtube.com/embed/DVXCs5SIpCg?si=H5XXAaD7sdf11VUS
Tokushima prefecture,"Temple No. 18, Boyouzan Houjuin Onzanji.",https://www.youtube.com/embed/KYGFcDH6yI4?si=iOamJ-1Gw0F6HH9C,
Tokushima prefecture,"Temple No. 19, Kyouchizan Maniin Tatsueji.",https://www.youtube.com/embed/l27E1h2SwOc?si=ddVdrmtWEZ-uW08U,
Tokushima prefecture,"Temple No. 20, Ryuujuzan Houjuin Kakurinji.",https://www.youtube.com/embed/F4A0gJa4BSk?si=IztfaJXs5IAg_ybM,
Tokushima prefecture,"Temple No. 21, Shashinzan Joushuuin Tairyuuji.",https://www.youtube.com/embed/sKBBM2UoNc8?si=xiBYsF1XW9LpERLb,
Tokushima prefecture,"Temple No. 22, Hakusuizan Iouin Byoudouji.",https://www.youtube.com/embed/U4lS1NuT9qs?si=QoGKuA9he4WsIsKn,
Tokushima prefecture,"Temple No. 23, Iouzan Muryoujuin Yakuouji.",https://www.youtube.com/embed/XoT4qLbWiBs?si=ZMCPLnNxUD7aXWzR,
Kochi prefecture,"Temple No.24, Murotozan Myoujouin Hotsumisakiji.",https://www.youtube.com/embed/eGLVXXwLkbE?si=TeVWOROT4d1BnFdQ,
Kochi prefecture,"Temple No.25, Hojuzan Shingonin Shinshouji.",https://www.youtube.com/embed/5g4dRgR583M?si=t2vjXWLfgBHGd0ms,
Kochi prefecture,"Temple No.26, Ryuuzuzan Koumyouin Kongouchouji.",https://www.youtube.com/embed/Fk9t_Je98ZY?si=8okywek6PwdpQS0i,
Kochi prefecture,"Temple No. 27, Chikurinzan Jizouin Kounomineji.",https://www.youtube.com/embed/lZoVK3-Vo-s?si=AbPq4eANwlT9BdDS,
Kochi prefecture,"Temple No.28, Houkaizan Koushouin Dainichiji.",https://www.youtube.com/embed/Z9-jMpn0-_w?si=Cbxd5rE5zuenHTfS,
Kochi prefecture,"Temple No.29, Manisan Houzouin Kokubunji.",https://www.youtube.com/embed/eokbdn9fpmc?si=G9M2B499TIgBBwre,
Kochi prefecture,"Temple No. 30, Dodozan Toumyouin Zenrakuji.",https://www.youtube.com/embed/h_p_WD23UJM?si=Me8_C8PHux3vdnaj,https://www.youtube.com/embed/0uPCxBOCQXU?si=U2mWM_Iu_I2poXiS
Kochi prefecture,"Temple No. 31, Godaisan Konjikiin Chikurinji. ",https://www.youtube.com/embed/IeijOyk84j8?si=3HxrXElDk9vpEOx4,https://www.youtube.com/embed/8Dd_D-uXf1Y?si=S8MBvvenElcI0cGH
Kochi prefecture,"Temple No. 32, Hachiyouzan Gumonjiin Zenjibuji.",https://www.youtube.com/embed/LfPdAufWeMY?si=r2D0xbqYh_4HeAVI,
Kochi prefecture,"Temple No. 33, Koufukuzan Koufukuin Sekkeiji.",https://www.youtube.com/embed/WFn1AQeG96E?si=0WcugHfSkVKI--Bq,
Kochi prefecture,"Temple No. 34, Motoozan Shujakuin Tanemaji.",https://www.youtube.com/embed/j6AB0cRNq3k?si=XttE0SvbmDOMueiN,
Kochi prefecture,"Temple No. 35, Iouzan Kyouchiin Kiyotakiji.",https://www.youtube.com/embed/ZNtaEwWksuE?si=GHueS8WdKGb72JTL,https://www.youtube.com/embed/er6heWXmVY4?si=6udZaXu32KTQY1p5
Kochi prefecture,"Temple No. 36, Tokkouzan Ishanain Shouryuuji.",https://www.youtube.com/embed/sFD9qtKpY_o?si=9-6ypXdYzhG_s9ik,
